,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
590,101.978,39.50147915475233,2.0049133557498036,3.0,1.0,HARD,3.0,27.3,22.0,1016.7,31.2,170.0,0.6,0.0,0.7304830301926908,Bahrain Grand Prix,98.55369910514543
591,100.773,42.598915905818785,2.320333391396438,4.0,1.0,HARD,4.0,27.2,22.0,1016.9,31.1,236.0,0.8,0.0,0.007039879540350389,Bahrain Grand Prix,98.55369910514543
592,101.34,41.8877324992926,2.1820150251343677,5.0,1.0,HARD,5.0,27.2,22.0,1016.7,31.0,206.0,1.0,0.0,0.0072063267593639735,Bahrain Grand Prix,98.55369910514543
593,101.125,41.62268557186997,2.1967142131622426,6.0,1.0,HARD,6.0,27.1,22.0,1016.9,31.0,175.0,0.6,0.0,0.0076093699274354535,Bahrain Grand Prix,98.55369910514543
594,101.526,41.689913594091855,2.274261094970487,7.0,1.0,HARD,7.0,27.1,21.0,1016.9,30.9,197.0,0.6,0.0,0.007481912605688487,Bahrain Grand Prix,98.55369910514543
595,101.283,42.33215971874903,1.9820270207160517,8.0,1.0,HARD,8.0,27.1,21.0,1016.9,30.9,173.0,1.0,0.0,0.007361694076926167,Bahrain Grand Prix,98.55369910514543
596,101.278,41.8522761003966,2.6302506740942695,9.0,1.0,HARD,9.0,27.2,21.0,1016.9,30.8,193.0,0.6,0.0,0.00805516936249898,Bahrain Grand Prix,98.55369910514543
597,101.719,42.59169920370364,2.1193660957687963,10.0,1.0,HARD,10.0,27.1,21.0,1016.9,30.8,195.0,0.8,0.0,0.007309028550226972,Bahrain Grand Prix,98.55369910514543
598,102.049,42.5913296417601,1.6967303160528662,11.0,1.0,HARD,11.0,27.2,21.0,1016.9,30.6,155.0,0.6,0.0,0.007497141814899265,Bahrain Grand Prix,98.55369910514543
599,101.345,41.240834633387855,2.2164672904862144,12.0,1.0,HARD,12.0,27.1,21.0,1016.9,30.6,178.0,1.2,0.0,0.007771364173798965,Bahrain Grand Prix,98.55369910514543
600,101.654,42.06811884793227,1.9211107621460346,13.0,1.0,HARD,13.0,27.1,21.0,1016.9,30.5,152.0,0.8,0.0,0.007517078328566742,Bahrain Grand Prix,98.55369910514543
601,101.739,42.57664607640903,2.3075581302716723,14.0,1.0,HARD,14.0,27.1,21.0,1016.9,30.5,171.0,0.8,0.0,0.007131884983902928,Bahrain Grand Prix,98.55369910514543
602,98.319,43.086828943990696,1.7640503507305374,17.0,2.0,HARD,2.0,27.0,21.0,1017.0,30.3,208.0,0.6,0.0,0.007716710330291835,Bahrain Grand Prix,98.55369910514543
603,98.274,43.86660574976325,2.2583417948836484,18.0,2.0,HARD,3.0,26.9,21.0,1017.0,30.3,212.0,0.4,0.0,0.007895393505067,Bahrain Grand Prix,98.55369910514543
604,98.803,42.46617890653841,2.1438536330657723,19.0,2.0,HARD,4.0,26.9,20.0,1017.0,30.3,174.0,0.6,0.0,0.007350631195731256,Bahrain Grand Prix,98.55369910514543
605,99.083,42.36103408429544,2.057194086254386,20.0,2.0,HARD,5.0,26.9,21.0,1017.0,30.2,239.0,0.4,0.0,82.74882294809774,Bahrain Grand Prix,98.55369910514543
606,99.086,43.906103511850596,2.3991061778443363,21.0,2.0,HARD,6.0,26.9,21.0,1017.0,30.1,182.0,0.6,0.0,0.007396162374930657,Bahrain Grand Prix,98.55369910514543
607,98.913,44.856741695858304,1.7750527782751342,22.0,2.0,HARD,7.0,26.8,21.0,1017.0,30.0,183.0,0.4,0.0,0.0077458961160169525,Bahrain Grand Prix,98.55369910514543
608,99.027,42.772732488263955,1.9782915471583458,23.0,2.0,HARD,8.0,26.7,21.0,1017.0,29.9,217.0,0.4,0.0,0.00788891419348399,Bahrain Grand Prix,98.55369910514543
609,98.947,43.039375307403944,2.0454638411831527,24.0,2.0,HARD,9.0,26.7,21.0,1017.0,29.9,199.0,0.8,0.0,0.007542766757559912,Bahrain Grand Prix,98.55369910514543
610,99.476,43.55675072935194,2.289258556186389,25.0,2.0,HARD,10.0,26.7,21.0,1016.9,29.9,180.0,0.6,0.0,0.007276075960093058,Bahrain Grand Prix,98.55369910514543
611,99.601,42.69767528946302,2.357562458170903,26.0,2.0,HARD,11.0,26.7,21.0,1017.0,29.9,186.0,0.6,0.0,0.007899164657949721,Bahrain Grand Prix,98.55369910514543
612,99.298,44.33842506696772,2.245748649394377,27.0,2.0,HARD,12.0,26.8,21.0,1017.0,29.9,175.0,0.6,0.0,0.007889654394777689,Bahrain Grand Prix,98.55369910514543
613,99.316,43.374284147895786,2.316941190831324,28.0,2.0,HARD,13.0,26.7,21.0,1017.0,29.9,199.0,0.8,0.0,0.006971929976986379,Bahrain Grand Prix,98.55369910514543
614,98.593,44.01260128001638,2.317534786563892,31.0,3.0,SOFT,2.0,26.7,21.0,1017.0,29.6,154.0,0.6,0.0,0.0077918141417437055,Bahrain Grand Prix,98.55369910514543
615,97.644,44.00850403596211,1.9981317166733472,32.0,3.0,SOFT,3.0,26.7,21.0,1017.0,29.6,246.0,0.6,0.0,0.007521050721201443,Bahrain Grand Prix,98.55369910514543
616,97.097,44.226824536285186,2.2691790224591126,33.0,3.0,SOFT,4.0,26.7,21.0,1017.0,29.6,256.0,0.5,0.0,0.006830915024909056,Bahrain Grand Prix,98.55369910514543
617,97.528,43.61671415528348,2.3648088582196807,34.0,3.0,SOFT,5.0,26.6,21.0,1017.0,29.6,189.0,0.5,0.0,0.007800038817544015,Bahrain Grand Prix,98.55369910514543
618,97.46,43.91370688561051,2.043940484962624,35.0,3.0,SOFT,6.0,26.7,21.0,1017.0,29.6,192.0,0.4,0.0,0.007504599298026041,Bahrain Grand Prix,98.55369910514543
619,97.754,42.51935666937975,2.1013708011867114,36.0,3.0,SOFT,7.0,26.6,21.0,1017.0,29.6,0.0,0.4,0.0,2834.535503585597,Bahrain Grand Prix,98.55369910514543
620,97.998,43.87645431471189,1.8479313147972378,37.0,3.0,SOFT,8.0,26.6,21.0,1017.0,29.5,230.0,0.4,0.0,0.007807088570465365,Bahrain Grand Prix,98.55369910514543
621,98.303,43.70172165463195,2.276855864250077,38.0,3.0,SOFT,9.0,26.5,21.0,1017.0,29.5,0.0,0.0,0.0,0.007140163743146806,Bahrain Grand Prix,98.55369910514543
