,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
78,88.272,54.61687384898969,0.33270091686513303,19.0,5.0,SOFT,3.0,25.0,56.0,1015.0,30.3,32.0,1.0,0.0,526.5323313247741,Saudi Arabian Grand Prix,97.34513392857143
79,87.791,50.00144139811597,1.1277105248255852,22.0,6.0,SOFT,2.0,25.0,55.0,1015.0,29.8,29.0,1.5,0.0,830.760131317049,Saudi Arabian Grand Prix,97.34513392857143
80,88.638,48.91840137724326,2.2293756818337065,5.0,2.0,SOFT,5.0,25.3,56.0,1014.7,31.3,3.0,1.9,0.0,0.005385959437892214,Saudi Arabian Grand Prix,97.34513392857143
81,88.539,65.17390535655422,2.7875152010361477,9.0,4.0,SOFT,3.0,25.0,57.0,1014.8,30.6,8.0,1.8,0.0,0.006103447587693028,Saudi Arabian Grand Prix,97.34513392857143
82,88.467,47.357799803451705,2.2191828592257274,12.0,5.0,SOFT,6.0,25.1,56.0,1014.8,30.6,20.0,1.7,0.0,0.006565005941382419,Saudi Arabian Grand Prix,97.34513392857143
83,87.807,52.1412008757532,0.9113921028545086,15.0,6.0,SOFT,2.0,24.9,56.0,1015.0,30.1,8.0,1.8,0.0,10842.621289242337,Saudi Arabian Grand Prix,97.34513392857143
84,87.832,65.06794937181583,2.85700579226058,18.0,7.0,SOFT,2.0,25.0,55.0,1015.0,29.8,29.0,1.5,0.0,0.005892720190800439,Saudi Arabian Grand Prix,97.34513392857143
85,115.058,57.94036340957736,2.3409006914797215,3.0,1.0,SOFT,3.0,25.2,56.0,1014.6,31.5,178.0,1.6,0.0,0.006890855242575306,Saudi Arabian Grand Prix,97.34513392857143
86,109.102,65.37871620212711,2.4893578107287917,4.0,1.0,SOFT,4.0,25.3,56.0,1014.7,31.8,325.0,0.7,0.0,0.006699103818352519,Saudi Arabian Grand Prix,97.34513392857143
87,88.706,51.154468783917544,2.2655891126132257,5.0,1.0,SOFT,5.0,25.4,56.0,1014.8,31.6,0.0,0.7,0.0,0.006340257228895389,Saudi Arabian Grand Prix,97.34513392857143
88,88.122,53.700617701437686,2.2261025720371115,10.0,3.0,SOFT,2.0,25.0,57.0,1014.8,30.6,24.0,1.5,0.0,0.006436831548070007,Saudi Arabian Grand Prix,97.34513392857143
89,87.988,64.9904909442979,2.712853194745406,13.0,4.0,SOFT,2.0,24.9,56.0,1015.0,30.1,8.0,1.8,0.0,0.006115821240066485,Saudi Arabian Grand Prix,97.34513392857143
90,87.846,54.31187518923406,2.1083845254605946,16.0,5.0,SOFT,2.0,25.0,55.0,1015.0,29.8,29.0,1.5,0.0,0.00649347387309325,Saudi Arabian Grand Prix,97.34513392857143
91,117.018,55.48092374068444,2.188974963512198,3.0,1.0,SOFT,3.0,25.1,57.0,1014.7,31.4,13.0,1.3,0.0,0.005716940889207301,Saudi Arabian Grand Prix,97.34513392857143
92,88.755,63.47842693361969,2.748900175751548,4.0,1.0,SOFT,4.0,25.3,56.0,1014.7,31.8,147.0,1.0,0.0,0.006498253629223272,Saudi Arabian Grand Prix,97.34513392857143
93,89.458,50.99624921688665,1.6693033686011574,7.0,2.0,SOFT,7.0,25.4,56.0,1014.8,31.3,22.0,0.9,0.0,0.0059487730979675985,Saudi Arabian Grand Prix,97.34513392857143
94,88.918,65.32880443478578,2.970129631709383,10.0,3.0,SOFT,2.0,25.0,57.0,1014.7,30.6,8.0,1.4,0.0,0.0059573968698426434,Saudi Arabian Grand Prix,97.34513392857143
95,88.483,54.253248151472185,2.190861424134392,13.0,4.0,SOFT,2.0,25.1,56.0,1014.9,31.0,351.0,0.7,0.0,0.0064089389774605555,Saudi Arabian Grand Prix,97.34513392857143
96,110.959,50.48578125448806,0.8776547278630323,14.0,4.0,SOFT,3.0,25.2,56.0,1014.9,30.9,26.0,0.7,0.0,219.60440643649264,Saudi Arabian Grand Prix,97.34513392857143
97,88.343,65.43053119180004,2.4615056828263486,15.0,4.0,SOFT,4.0,25.2,56.0,1014.8,30.8,356.0,1.9,0.0,0.006285564489267068,Saudi Arabian Grand Prix,97.34513392857143
98,88.325,49.652739272589855,2.0260344631089215,18.0,5.0,SOFT,2.0,24.9,56.0,1015.0,30.1,353.0,1.4,0.0,0.0062398456191068855,Saudi Arabian Grand Prix,97.34513392857143
99,88.089,56.21098093076801,0.4040816474417133,21.0,6.0,SOFT,2.0,25.0,55.0,1015.0,30.0,350.0,1.6,0.0,83.4724002312338,Saudi Arabian Grand Prix,97.34513392857143
100,115.052,57.116972108922724,2.343010905280031,3.0,1.0,SOFT,3.0,25.2,56.0,1014.6,31.5,178.0,1.6,0.0,0.005527868233175404,Saudi Arabian Grand Prix,97.34513392857143
101,88.805,65.03927656809027,2.1788862554886563,4.0,1.0,SOFT,4.0,25.3,56.0,1014.7,31.8,147.0,1.0,0.0,0.005836578695090913,Saudi Arabian Grand Prix,97.34513392857143
102,98.606,51.43306849845833,1.7744333081877746,7.0,2.0,SOFT,7.0,25.4,56.0,1014.8,31.3,22.0,0.9,0.0,0.005850105039389982,Saudi Arabian Grand Prix,97.34513392857143
103,88.643,65.06965358268667,2.626407390009111,10.0,3.0,SOFT,2.0,25.0,57.0,1014.7,30.7,352.0,1.9,0.0,0.005806297211143582,Saudi Arabian Grand Prix,97.34513392857143
104,88.479,52.45057974012606,1.8926441086293802,13.0,4.0,SOFT,2.0,25.2,56.0,1014.9,30.9,26.0,0.7,0.0,0.005694148125662031,Saudi Arabian Grand Prix,97.34513392857143
105,116.578,51.45008465827186,0.8942622805103569,14.0,4.0,SOFT,3.0,25.2,56.0,1014.9,30.9,337.0,1.1,0.0,6.0444509068602095,Saudi Arabian Grand Prix,97.34513392857143
106,88.582,62.880152174675096,2.2898976045985022,15.0,4.0,SOFT,4.0,25.1,56.0,1014.8,30.6,20.0,1.7,0.0,0.00604170629673315,Saudi Arabian Grand Prix,97.34513392857143
107,88.622,50.02075468929119,1.9206545528489138,18.0,5.0,SOFT,5.0,24.9,56.0,1015.0,30.1,353.0,1.4,0.0,0.0067812626833106725,Saudi Arabian Grand Prix,97.34513392857143
108,88.132,58.538212044500085,0.4604348256561323,21.0,6.0,SOFT,2.0,25.0,55.0,1015.0,30.0,350.0,1.6,0.0,252.5082066540436,Saudi Arabian Grand Prix,97.34513392857143
109,88.749,55.441577052439456,2.319121517234816,5.0,2.0,SOFT,2.0,25.4,56.0,1014.7,31.5,3.0,1.1,0.0,0.006543190722252583,Saudi Arabian Grand Prix,97.34513392857143
110,125.988,64.91009776126951,2.0098026107165197,6.0,2.0,SOFT,3.0,25.4,56.0,1014.7,31.3,115.0,0.9,0.0,0.00618312134856264,Saudi Arabian Grand Prix,97.34513392857143
111,122.315,58.15407756248304,2.605715726075624,7.0,2.0,SOFT,4.0,25.3,56.0,1014.8,31.3,6.0,1.5,0.0,0.006735142183475111,Saudi Arabian Grand Prix,97.34513392857143
112,88.608,57.699354037602745,1.109490970082899,10.0,3.0,SOFT,2.0,25.0,57.0,1014.7,30.6,8.0,1.4,0.0,1558.295552073392,Saudi Arabian Grand Prix,97.34513392857143
113,88.635,65.64046297190337,2.88164531265499,13.0,4.0,SOFT,5.0,25.0,57.0,1014.8,30.6,8.0,1.8,0.0,0.005858909565420435,Saudi Arabian Grand Prix,97.34513392857143
114,88.448,47.428492980071894,1.618351428532604,16.0,5.0,SOFT,2.0,25.1,56.0,1014.8,30.6,20.0,1.7,0.0,0.0068112347783850355,Saudi Arabian Grand Prix,97.34513392857143
115,88.316,51.13677946894426,2.232414553848989,19.0,6.0,SOFT,5.0,24.9,56.0,1015.0,30.1,353.0,1.4,0.0,0.006440826683623461,Saudi Arabian Grand Prix,97.34513392857143
116,88.994,54.18231087554281,2.0873170502455873,5.0,2.0,SOFT,2.0,25.4,56.0,1014.7,31.5,3.0,1.1,0.0,0.01561224216787209,Saudi Arabian Grand Prix,97.34513392857143
117,120.119,63.95682202452403,2.3105115998320933,6.0,2.0,SOFT,3.0,25.4,56.0,1014.6,31.3,1.0,0.9,0.0,0.005730809690767006,Saudi Arabian Grand Prix,97.34513392857143
118,127.936,57.88810078261005,2.6080844036791317,7.0,2.0,SOFT,4.0,25.4,56.0,1014.8,31.3,22.0,0.9,0.0,0.005877605881193937,Saudi Arabian Grand Prix,97.34513392857143
119,89.156,59.27675625345682,1.021382544566478,8.0,2.0,SOFT,5.0,25.3,56.0,1014.7,31.3,3.0,1.9,0.0,1768.8098299837864,Saudi Arabian Grand Prix,97.34513392857143
120,88.68,64.8797547541087,2.6109448841024814,11.0,3.0,SOFT,2.0,25.0,57.0,1014.7,30.6,8.0,1.4,0.0,0.006378726212298192,Saudi Arabian Grand Prix,97.34513392857143
121,88.946,48.81184890331978,1.9927649384011632,14.0,4.0,SOFT,5.0,25.0,57.0,1014.8,30.6,8.0,1.8,0.0,0.006007326091609944,Saudi Arabian Grand Prix,97.34513392857143
122,88.606,46.225174920307644,1.9898100654357842,17.0,5.0,SOFT,2.0,25.2,56.0,1014.8,30.8,356.0,1.9,0.0,0.006299049020069735,Saudi Arabian Grand Prix,97.34513392857143
123,88.807,65.58502413897924,2.4469305890374193,20.0,6.0,SOFT,8.0,24.9,56.0,1015.0,30.1,353.0,1.4,0.0,0.006351980437476083,Saudi Arabian Grand Prix,97.34513392857143
124,88.46,49.26465592786304,1.8254965680797697,23.0,7.0,SOFT,2.0,25.0,55.0,1015.0,30.0,350.0,1.6,0.0,0.006643475739609167,Saudi Arabian Grand Prix,97.34513392857143
125,88.988,52.99747545383129,1.9831666446864742,5.0,2.0,SOFT,2.0,25.3,56.0,1014.8,31.1,29.0,1.2,0.0,0.006308995479914047,Saudi Arabian Grand Prix,97.34513392857143
126,88.659,64.96147887133071,2.589015026081122,8.0,3.0,SOFT,2.0,25.0,57.0,1014.8,30.6,24.0,1.5,0.0,0.005795088623533293,Saudi Arabian Grand Prix,97.34513392857143
127,88.564,53.959775631748705,2.253137311921089,11.0,4.0,SOFT,2.0,25.1,56.0,1014.8,30.6,20.0,1.7,0.0,0.04540902167312055,Saudi Arabian Grand Prix,97.34513392857143
128,88.973,52.5798404704713,1.1204623166600975,14.0,5.0,SOFT,5.0,24.9,56.0,1015.0,30.1,8.0,1.8,0.0,3618.332315107878,Saudi Arabian Grand Prix,97.34513392857143
129,88.547,65.1916042322138,2.4358091289176866,17.0,6.0,SOFT,2.0,25.0,55.0,1015.0,29.8,29.0,1.5,0.0,0.006052605219470572,Saudi Arabian Grand Prix,97.34513392857143
130,123.598,58.447560137956835,2.29393180997006,3.0,1.0,SOFT,3.0,25.2,56.0,1014.6,31.5,178.0,1.6,0.0,0.008265506880240872,Saudi Arabian Grand Prix,97.34513392857143
131,110.327,64.97327828576833,2.1996086698362194,4.0,1.0,SOFT,4.0,25.3,56.0,1014.7,31.8,325.0,0.7,0.0,0.005891460561904732,Saudi Arabian Grand Prix,97.34513392857143
132,88.25,46.87292064271482,1.9606380248376891,7.0,2.0,SOFT,2.0,25.3,56.0,1014.8,31.1,29.0,1.2,0.0,0.006308187751196742,Saudi Arabian Grand Prix,97.34513392857143
133,88.578,51.972595682095715,1.8386567606439268,10.0,3.0,SOFT,2.0,25.0,57.0,1014.8,30.6,24.0,1.5,0.0,0.006412906555236827,Saudi Arabian Grand Prix,97.34513392857143
134,88.788,63.908732662518,2.3008293106488016,15.0,5.0,SOFT,4.0,24.9,56.0,1015.0,30.1,8.0,1.8,0.0,0.006038320941729002,Saudi Arabian Grand Prix,97.34513392857143
135,88.572,55.75840687342162,0.654749647247336,18.0,6.0,SOFT,2.0,25.0,55.0,1015.0,29.8,29.0,1.5,0.0,18918.818397615138,Saudi Arabian Grand Prix,97.34513392857143
136,115.341,55.089298643604586,1.9654743774968066,3.0,1.0,SOFT,3.0,25.2,56.0,1014.6,31.5,178.0,1.6,0.0,0.008879953274391556,Saudi Arabian Grand Prix,97.34513392857143
