,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
4657,88.164,43.40739276027545,1.890928162047552,52.0,3.0,SOFT,21.0,36.9,7.0,995.4,48.9,166.0,2.7,0.0,0.00859817756056459,Spanish Grand Prix,88.87785055350554
4658,86.819,42.25963398313698,1.6541397731638654,55.0,4.0,SOFT,4.0,36.5,9.0,995.4,48.3,109.0,2.5,0.0,0.008634120792014345,Spanish Grand Prix,88.87785055350554
4659,86.599,42.850389672131826,1.651549919812579,56.0,4.0,SOFT,5.0,36.5,9.0,995.4,48.3,176.0,2.2,0.0,0.00904485138321587,Spanish Grand Prix,88.87785055350554
4660,86.792,41.80523604354401,1.7911944331991223,57.0,4.0,SOFT,6.0,36.3,8.0,995.5,48.4,191.0,3.5,0.0,0.00874908811425565,Spanish Grand Prix,88.87785055350554
4661,86.789,42.6727798497309,1.8100937747706856,58.0,4.0,SOFT,7.0,36.3,7.0,995.4,48.4,194.0,5.5,0.0,0.008800271525655618,Spanish Grand Prix,88.87785055350554
4662,86.611,42.35373594783291,1.802018264852038,59.0,4.0,SOFT,8.0,36.3,9.0,995.4,48.3,161.0,2.7,0.0,0.0083763328308593,Spanish Grand Prix,88.87785055350554
4663,86.926,42.696562609292464,1.9796247828259121,60.0,4.0,SOFT,9.0,36.4,9.0,995.2,48.2,162.0,2.7,0.0,0.008584116019163443,Spanish Grand Prix,88.87785055350554
4664,87.384,41.62587806309968,1.8046973110785698,61.0,4.0,SOFT,10.0,36.5,9.0,995.2,47.9,173.0,3.2,0.0,0.008508319434994697,Spanish Grand Prix,88.87785055350554
4665,87.719,43.79880305264367,1.5497985161811165,62.0,4.0,SOFT,11.0,36.5,9.0,995.4,48.0,145.0,4.5,0.0,8.77707766325817,Spanish Grand Prix,88.87785055350554
4666,87.421,43.99542579145796,1.7539128204784222,63.0,4.0,SOFT,12.0,36.4,8.0,995.4,48.0,156.0,3.2,0.0,0.008540878925172395,Spanish Grand Prix,88.87785055350554
4667,88.493,42.73430228654673,2.1685827993077127,64.0,4.0,SOFT,13.0,36.5,8.0,995.2,47.9,168.0,2.7,0.0,0.008614161911008916,Spanish Grand Prix,88.87785055350554
4668,88.27,43.23270892692651,1.6001738641852505,65.0,4.0,SOFT,14.0,36.4,7.0,995.2,48.1,162.0,4.3,0.0,0.008100033050972845,Spanish Grand Prix,88.87785055350554
4669,89.864,39.89292967377926,2.059975620937859,3.0,1.0,SOFT,3.0,36.9,6.0,996.2,49.4,194.0,3.5,0.0,0.991201011335114,Spanish Grand Prix,88.87785055350554
4670,89.457,42.36580647287717,1.91491843089787,4.0,1.0,SOFT,4.0,36.9,6.0,996.0,49.4,177.0,4.4,0.0,0.008594764100948235,Spanish Grand Prix,88.87785055350554
4671,90.038,41.93139074981166,2.068013875866114,5.0,1.0,SOFT,5.0,37.0,6.0,996.0,49.3,178.0,3.7,0.0,0.00872575792205285,Spanish Grand Prix,88.87785055350554
4672,90.018,42.34481154566999,1.7668449203300185,6.0,1.0,SOFT,6.0,37.0,6.0,996.0,49.3,172.0,2.9,0.0,0.008859558341245117,Spanish Grand Prix,88.87785055350554
4673,90.32,41.13322761503534,1.6198613207789538,7.0,1.0,SOFT,7.0,36.8,6.0,996.0,49.5,190.0,2.4,0.0,0.00852753423347668,Spanish Grand Prix,88.87785055350554
4674,90.237,40.97171579964005,1.9297403979453391,8.0,1.0,SOFT,8.0,37.0,6.0,996.2,49.5,167.0,3.2,0.0,0.008372342265583988,Spanish Grand Prix,88.87785055350554
4675,90.644,41.86697518402951,1.8263967647148347,9.0,1.0,SOFT,9.0,36.9,6.0,996.2,49.3,195.0,3.7,0.0,0.008577857770591259,Spanish Grand Prix,88.87785055350554
4676,90.872,41.32288902748096,1.6303420525485408,10.0,1.0,SOFT,10.0,37.0,6.0,996.0,49.6,181.0,2.5,0.0,0.009018262975100687,Spanish Grand Prix,88.87785055350554
4677,88.956,40.958032569518586,1.7075310542937918,13.0,2.0,MEDIUM,2.0,37.0,6.0,996.0,49.7,189.0,3.2,0.0,0.008843003884752634,Spanish Grand Prix,88.87785055350554
4678,88.671,40.15961541596126,1.7265629533115834,14.0,2.0,MEDIUM,3.0,36.8,6.0,995.9,49.7,179.0,3.5,0.0,0.00847828827539488,Spanish Grand Prix,88.87785055350554
4679,89.201,40.64104051446144,1.7317459177836916,15.0,2.0,MEDIUM,4.0,36.8,5.0,995.9,49.7,188.0,4.5,0.0,0.008572979979539501,Spanish Grand Prix,88.87785055350554
4680,89.23,40.54125386166437,1.4774870367517305,16.0,2.0,MEDIUM,5.0,36.7,6.0,996.0,49.7,195.0,4.5,0.0,15621.405922403403,Spanish Grand Prix,88.87785055350554
4681,89.295,42.65517500312705,1.7959002141096332,17.0,2.0,MEDIUM,6.0,36.7,6.0,996.0,49.7,168.0,2.5,0.0,0.008132182877117984,Spanish Grand Prix,88.87785055350554
4682,89.249,42.165497661188,1.6239586871507108,18.0,2.0,MEDIUM,7.0,36.9,6.0,996.0,49.7,184.0,3.2,0.0,0.008513053343172223,Spanish Grand Prix,88.87785055350554
